	x	y	T	K	G_plusfac	yhat	G	G_fit	K	H	cp
1420	16	15	295	6.607010235023916e+30	-65.32945397604747	-68.19309530974634	-68.10204269828725	-70.96568403198611	6.607010235023916e+30	154.1234872791012	-8.688624828587084
1421	17	2	295	1.4214127387590862e+16	-37.344807004373095	-32.280357865660385	-42.25746189010915	-37.19301275139644	1.4214127387590862e+16	185.32675427773802	-6.044163707930544
1422	17	3	295	1.3727913583588536e+18	-40.71133625708938	-35.24128503055265	-47.23342905525953	-41.7633778287228	1.3727913583588536e+18	183.37905335362882	-6.256825346152693
1423	17	4	295	9.28083197468034e+19	-42.84119428468323	-38.20221219544492	-50.61605005134875	-45.97706796211044	9.28083197468034e+19	181.43135242951962	-6.469486984374844
1424	17	5	295	4.6609515340767104e+21	-44.65435766257444	-41.16313936033719	-53.3847248742674	-49.89350657203015	4.6609515340767104e+21	179.48365150541042	-6.682148622596994
1425	17	6	295	1.800606906983536e+23	-47.017182835945846	-44.124066525229466	-56.440697228198744	-53.547580917482364	1.800606906983536e+23	177.5359505813012	-6.894810260819145
1426	17	7	295	5.465474670247183e+24	-49.49413250483326	-47.08499369012172	-59.369632020829215	-56.960493206117675	5.465474670247183e+24	175.588249657192	-7.107471899041295
1427	17	8	295	1.3196301454275094e+26	-51.892027777631625	-50.045920855013996	-61.990670844941796	-60.14456392232417	1.3196301454275094e+26	173.6405487330828	-7.3201335372634455
1428	17	9	295	2.548980757628886e+27	-54.24020814389859	-53.00684801990627	-64.33885121120876	-63.10549108721644	2.548980757628886e+27	171.69284780897357	-7.532795175485596
1429	17	10	295	3.938862976281808e+28	-56.76707899278563	-55.96777518479853	-66.64257850878158	-65.8432747007945	3.938862976281808e+28	169.74514688486437	-7.7454568137077455
1430	17	11	295	4.841618400557467e+29	-59.109311222126806	-58.9287023496908	-68.5328256143797	-68.3522167419437	4.841618400557467e+29	167.79744596075517	-7.958118451929897
1431	17	12	295	4.676004174944249e+30	-61.61131230527409	-61.88962951458306	-70.34167951696705	-70.61999672627601	4.676004174944249e+30	165.84974503664594	-8.170780090152046
1432	17	13	295	3.473888470780029e+31	-64.11209971851834	-64.85055667947535	-71.88695548518386	-72.62541244614087	3.473888470780029e+31	163.90204411253674	-8.383441728374198
1433	17	14	295	1.917176760657161e+32	-66.8795926479062	-67.8114838443676	-73.40168544607634	-74.33357664253775	1.917176760657161e+32	161.95434318842754	-8.596103366596347
1434	17	15	295	7.406388356345384e+32	-69.66206612937853	-70.77241100925987	-74.57472101511458	-75.68506589499592	7.406388356345384e+32	160.00664226431832	-8.808765004818497
1435	17	16	295	1.788260660502656e+33	-73.32604803187073	-73.73333817415215	-76.15926137592695	-76.56655151820837	1.788260660502656e+33	158.05894134020912	-9.021426643040648
1436	18	3	295	2.27418310874279e+19	-41.57514905171492	-37.86632332676341	-48.279563406679024	-44.570737681727515	2.27418310874279e+19	188.62279082175917	-6.296774459547741
1437	18	4	295	1.6472936575058297e+21	-44.49942236128676	-40.827250491655676	-52.525592556233185	-48.8534206866021	1.6472936575058297e+21	186.67508989764997	-6.509436097769892
1438	18	5	295	8.909295971411166e+22	-47.257074244561274	-43.788177656547944	-56.31286385668886	-52.84396726867553	8.909295971411166e+22	184.72738897354077	-6.722097735992042
1439	18	6	295	3.72863453394963e+24	-49.3021782359129	-46.74910482144022	-59.13115773627396	-56.578084321801285	3.72863453394963e+24	182.77968804943154	-6.934759374214193
1440	18	7	295	1.234659927214112e+26	-51.730325508040416	-49.710031986332474	-62.09830150913417	-60.078007987426226	1.234659927214112e+26	180.83198712532234	-7.147421012436343
1441	18	8	295	3.279173380840724e+27	-53.834743035790424	-52.67095915122475	-64.52117276800271	-63.35738888343704	3.279173380840724e+27	178.88428620121314	-7.3600826506584935
1442	18	9	295	7.037788308972683e+28	-56.275847062920036	-55.631886316117026	-67.06763731079015	-66.42367656398714	7.037788308972683e+28	176.93658527710392	-7.572744288880644
1443	18	10	295	1.2234691920456626e+30	-58.69860775735704	-58.59281348100929	-69.38503748956933	-69.27924321322158	1.2234691920456626e+30	174.98888435299472	-7.7854059271027936
1444	18	11	295	1.718718172047608e+31	-61.744529775434884	-61.553740645901556	-72.11250577652864	-71.9217166469953	1.718718172047608e+31	173.04118342888552	-7.998067565324945
1445	18	12	295	1.9365815581368e+32	-63.16856446453763	-64.51466781079384	-72.9975439648987	-74.34364731115491	1.9365815581368e+32	171.0934825047763	-8.210729203547094
1446	18	13	295	1.7264659557622968e+33	-66.18297049938886	-67.47559497568609	-75.23876011151644	-76.53138458781368	1.7264659557622968e+33	169.1457815806671	-8.423390841769244
1447	18	14	295	1.1910070070953004e+34	-68.75213038938674	-70.43652214057835	-76.77830058433317	-78.46269233552478	1.1910070070953004e+34	167.1980806565579	-8.636052479991395
1448	18	15	295	6.134757184415142e+34	-71.80662235814766	-73.39744930547063	-78.51103671311176	-80.10186366043473	6.134757184415142e+34	165.25037973244866	-8.848714118213545
1449	18	16	295	2.221841012136464e+35	-75.43787269942496	-76.3583764703629	-80.46831062081739	-81.38881439175533	2.221841012136464e+35	163.30267880833946	-9.061375756435696
1450	18	17	295	5.0490350123258184e+35	-79.04557886349507	-79.31930363525517	-81.93595062139123	-82.20967539315133	5.0490350123258184e+35	161.35497788423027	-9.274037394657846
1451	18	18	295	5.418139795375862e+35	-83.66317156948172	-82.28023080014745	-83.66317156948172	-82.28023080014745	5.418139795375862e+35	159.40727696012107	-9.486699032879997
1452	19	3	295	3.882195145943451e+20	-47.798790635234774	-40.53183800090767	-54.67505524712554	-47.40810261279844	3.882195145943451e+20	193.20040733119396	-6.245923550136979
1453	19	4	295	2.999519451312386e+22	-47.31429399868647	-43.49276516579994	-55.57685297169713	-51.75532413881059	2.999519451312386e+22	191.25270640708476	-6.458585188359129
1454	19	5	295	1.7381500543969087e+24	-49.80284363975298	-46.453692330692206	-59.16401490143174	-55.81486359237097	1.7381500543969087e+24	189.30500548297556	-6.67124682658128
1455	19	6	295	7.833906443449774e+25	-52.537941753077256	-49.41461949558448	-62.746410875143226	-59.62308861765045	7.833906443449774e+25	187.35730455886633	-6.88390846480343
1456	19	7	295	2.8102051283937163e+27	-55.01858985227411	-52.375546660476736	-65.8460981827463	-63.20305499094893	2.8102051283937163e+27	185.40960363475713	-7.096570103025581
1457	19	8	295	8.142234574686487e+28	-57.47641002787654	-55.33647382536901	-68.7093834664569	-66.56944726394937	8.142234574686487e+28	183.46190271064793	-7.309231741247731
1458	19	9	295	1.9222422332650352e+30	-59.913970557067344	-58.29740099026129	-71.34761469110985	-69.73104512430379	1.9222422332650352e+30	181.5142017865387	-7.521893379469882
1459	19	10	295	3.7129785804542855e+31	-62.28829955492023	-61.25832815515355	-73.72194368896274	-72.69197228919606	3.7129785804542855e+31	179.5665008624295	-7.734555017692031
1460	19	11	295	5.867952601632558e+32	-64.71774318545353	-64.21925532004582	-75.95071662403389	-75.45222875862618	5.867952601632558e+32	177.6187999383203	-7.947216655914183
1461	19	12	295	7.556308268174808e+33	-67.21064059821397	-67.1801824849381	-78.03814892868617	-78.0076908154103	7.556308268174808e+33	175.67109901421108	-8.159878294136332
1462	19	13	295	7.859206208834807e+34	-69.76211241390527	-70.14110964983036	-79.97058153597125	-80.34957877189632	7.859206208834807e+34	173.72339809010188	-8.372539932358482
1463	19	14	295	6.506032488173455e+35	-72.258926410294	-73.10203681472261	-81.62009767197276	-82.46320807640137	6.506032488173455e+35	171.77569716599268	-8.585201570580633
1464	19	15	295	4.1889897908958375e+36	-74.87736445270652	-76.06296397961489	-83.13992342571717	-84.32552295262555	4.1889897908958375e+36	169.82799624188345	-8.797863208802783
1465	19	16	295	2.022849812861405e+37	-77.55581418403244	-79.02389114450716	-84.4320787959232	-85.90015575639792	2.022849812861405e+37	167.88029531777426	-9.010524847024934
1466	19	17	295	6.895254525880604e+37	-80.69583877044943	-81.98481830939943	-85.83750232695209	-87.1264818659021	6.895254525880604e+37	165.93259439366506	-9.223186485247084
1467	20	4	295	5.585559869399233e+23	-49.18328481585052	-46.19393928722748	-57.668987340175384	-54.679641811552344	5.585559869399233e+23	195.1325444576248	-6.305780128417866
1468	20	5	295	3.4524787847904946e+25	-52.08243921452232	-49.15486645211975	-61.73129254865287	-58.8037197862503	3.4524787847904946e+25	193.18484353351556	-6.5184417666400165
1469	20	6	295	1.6671909964783954e+27	-54.807399887772846	-52.115793617012024	-65.37254395377755	-62.68093768301672	1.6671909964783954e+27	191.23714260940636	-6.731103404862167
1470	20	7	295	6.440649729078075e+28	-57.438001123845375	-55.07672078190428	-68.69629237041002	-66.33501202846892	6.440649729078075e+28	189.28944168529716	-6.943765043084317
1471	20	8	295	2.0216099912362322e+30	-59.98699569208224	-58.037647946796554	-71.73079475442859	-69.78144700914291	2.0216099912362322e+30	187.34174076118796	-7.156426681306468
1472	20	9	295	5.206554765814895e+31	-62.602899716722774	-60.99857511168883	-74.6343808515209	-73.03005624648696	5.206554765814895e+31	185.39403983707874	-7.369088319528618
1473	20	10	295	1.1062606256265719e+33	-65.21692591183141	-63.95950227658109	-77.34371722643387	-76.08629359118355	1.1062606256265719e+33	183.44633891296954	-7.581749957750768
1474	20	11	295	1.9425808314654803e+34	-67.72197956901383	-66.92042944147337	-79.75346070381195	-78.9519105762715	1.9425808314654803e+34	181.49863798886034	-7.794411595972919
1475	20	12	295	2.8141982679965842e+35	-70.33733356888938	-69.88135660636564	-82.08113263123573	-81.625155668712	2.8141982679965842e+35	179.5509370647511	-8.007073234195069
1476	20	13	295	3.3451504496310267e+36	-72.88180439500738	-72.8422837712579	-84.14009564157203	-84.10057501782255	3.3451504496310267e+36	177.6032361406419	-8.21973487241722
1477	20	14	295	3.230724971321633e+37	-75.3483441679253	-75.80321093615015	-85.91348823393001	-86.36835500215486	3.230724971321633e+37	175.6555352165327	-8.43239651063937
1478	20	15	295	2.4961708592742663e+38	-78.05639436902752	-78.76413810104243	-87.70524770315807	-88.41299143517298	2.4961708592742663e+38	173.70783429242348	-8.64505814886152
1479	20	16	295	1.506741185705182e+39	-80.46648401904258	-81.7250652659347	-88.95218654336745	-90.21076779025957	1.506741185705182e+39	171.76013336831429	-8.85771978708367
1480	20	17	295	6.848004838855268e+39	-81.95010436882933	-84.68599243082697	-88.98888791021787	-91.72477597221551	6.848004838855268e+39	169.8124324442051	-9.07038142530582
1481	20	18	295	2.204586467260595e+40	-84.49828184467704	-87.64691959571925	-89.74530591683752	-92.89394366787974	2.204586467260595e+40	167.86473152009586	-9.28304306352797
1482	21	3	295	1.2200025514771315e+23	-50.31934662326313	-45.96537586776493	-57.51228084447893	-53.15831008898073	1.2200025514771315e+23	200.2260798341884	-5.8266531017480965
1483	21	4	295	1.0604436155364199e+25	-53.01233647640623	-48.926303032657195	-61.70934809439831	-57.62331465064927	1.0604436155364199e+25	198.2783789100792	-6.039314739970247
1484	21	5	295	6.96435383180938e+26	-53.96640551516423	-51.887230197549464	-63.887192564778424	-61.808017247163654	6.96435383180938e+26	196.33067798597	-6.251976378192397
1485	21	6	295	3.587268542500097e+28	-57.1680785617958	-54.84815736244174	-68.06969486442172	-65.74977366506765	3.587268542500097e+28	194.38297706186077	-6.464638016414548
1486	21	7	295	1.4848118920122166e+30	-59.8297102134496	-57.809084527333994	-71.49346656812241	-69.4728408820068	1.4848118920122166e+30	192.43527613775157	-6.677299654636698
1487	21	8	295	5.019076496899989e+31	-62.61623202999332	-60.77001169222627	-74.83960417260155	-72.9933838348345	5.019076496899989e+31	190.48757521364237	-6.889961292858849
1488	21	9	295	1.4003577098892515e+33	-65.1942694181127	-63.730938857118545	-77.78536634084625	-76.3220357798521	1.4003577098892515e+33	188.53987428953315	-7.102622931080999
1489	21	10	295	3.2458957097999535e+34	-67.74017873092814	-66.6918660220108	-80.51359721045564	-79.4652845015383	3.2458957097999535e+34	186.59217336542395	-7.315284569303149
1490	21	11	295	6.269730753134566e+35	-70.35866176872864	-69.65279318690308	-83.13208024825614	-82.42621166643059	6.269730753134566e+35	184.64447244131475	-7.5279462075253
1491	21	12	295	1.0092109962672309e+37	-72.89722113200895	-72.61372035179535	-85.4883180547425	-85.2048172745289	1.0092109962672309e+37	182.69677151720552	-7.74060784574745
1492	21	13	295	1.3495701380989445e+38	-75.48187556054982	-75.57464751668762	-87.70524770315807	-87.79801965929586	1.3495701380989445e+38	180.74907059309632	-7.9532694839696
1493	21	14	295	1.489607123201171e+39	-78.01602394371791	-78.53557468157987	-89.67978029839072	-90.19933103625269	1.489607123201171e+39	178.80136966898712	-8.16593112219175
1494	21	15	295	1.3427428559616642e+40	-80.57816629922458	-81.49650184647214	-91.47978260185049	-92.39811814909805	1.3427428559616642e+40	176.8536687448779	-8.3785927604139
1495	21	16	295	9.726093654392412e+40	-83.05391003609105	-84.45742901136443	-92.97469708570524	-94.37821606097862	9.726093654392412e+40	174.9059678207687	-8.591254398636051
1496	21	17	295	5.525528956161328e+41	-85.72877982205998	-87.4183561762567	-94.42579144005205	-96.11536779424877	5.525528956161328e+41	172.9582668966595	-8.803916036858201
1497	21	18	295	2.3717869458059262e+42	-88.08852332889398	-90.37928334114896	-95.28145755010978	-97.57221756236476	2.3717869458059262e+42	171.0105659725503	-9.016577675080352
1498	21	19	295	7.233652758096469e+42	-91.24380833156422	-93.34021050604123	-96.59091586228169	-98.6873180367587	7.233652758096469e+42	169.06286504844107	-9.229239313302502
1499	22	5	295	1.4230878899810342e+28	-58.064225886023344	-54.6465955259832	-68.24284204493964	-64.82521168489949	1.4230878899810342e+28	198.70202322527047	-5.8595869621478895
1500	22	6	295	7.788318849448165e+29	-60.29109611147737	-57.60752269087548	-71.51116614522182	-68.82759272461993	7.788318849448165e+29	196.75432230116127	-6.07224860037004
1501	22	7	295	3.4385868235769766e+31	-63.04939739738869	-60.56844985576773	-75.0961460043176	-72.61519846269665	3.4385868235769766e+31	194.80662137705207	-6.2849102385921904
1502	22	8	295	1.2453619595286029e+33	-65.51271556016404	-63.52937702066001	-78.18807282651534	-76.2047342870113	1.2453619595286029e+33	192.85892045294287	-6.497571876814341
1503	22	9	295	3.7419282086717755e+34	-67.91154316709242	-66.49030418555228	-81.02873318572276	-79.60749420418261	3.7419282086717755e+34	190.91121952883364	-6.7102335150364905
1504	22	10	295	9.39621904167383e+35	-70.43776796621115	-69.45123135044454	-83.81732224930897	-82.83078563354236	9.39621904167383e+35	188.96351860472444	-6.922895153258642
1505	22	11	295	1.9799582025187067e+37	-73.0100166261543	-72.41215851533683	-86.47658228624175	-85.87872417542428	1.9799582025187067e+37	187.01581768061524	-7.135556791480791
1506	22	12	295	3.505756842980209e+38	-75.59572797506428	-75.3730856802291	-88.9752822581621	-88.75263996332691	3.505756842980209e+38	185.06811675650602	-7.348218429702942
1507	22	13	295	5.208980925827346e+39	-78.18325165456434	-78.33401284512135	-91.30044167319467	-91.45120286375169	5.208980925827346e+39	183.12041583239682	-7.560880067925092
1508	22	14	295	6.468172147387807e+40	-80.69780699827447	-81.2949400100136	-93.37316426462577	-93.9702972763649	6.468172147387807e+40	181.17271490828762	-7.773541706147243
1509	22	15	295	6.663380704702475e+41	-83.23053357177038	-84.25586717490589	-95.2772821786993	-96.3026157818348	6.663380704702475e+41	179.2250139841784	-7.986203344369393
1510	22	16	295	5.631019266613233e+42	-85.81780761914807	-87.21679433979816	-97.03787765289252	-98.4368643735426	5.631019266613233e+42	177.2773130600692	-8.198864982591543
1511	22	17	295	3.83887235093469e+43	-88.29125800857697	-90.17772150469042	-98.46987416749326	-100.35633766360671	3.83887235093469e+43	175.32961213596	-8.411526620813694
1512	22	18	295	2.059754686112402e+44	-90.72324225691064	-93.13864866958271	-99.62092457036486	-102.03633098303693	2.059754686112402e+44	173.38191121185076	-8.624188259035844
1513	22	19	295	8.375991327296307e+44	-92.88653404770056	-96.09957583447496	-100.22607174310824	-103.43911352988263	8.375991327296307e+44	171.43421028774156	-8.836849897257995
1514	23	6	295	1.702578442950119e+31	-62.2556822499964	-60.38993081033239	-73.77803315561378	-71.91228171594977	1.702578442950119e+31	198.3066792514449	-5.5411095369528445
1515	23	7	295	7.986791383068953e+32	-64.66757726870254	-63.35085797522464	-77.07723136932083	-75.76051207584293	7.986791383068953e+32	196.3589783273357	-5.753771175174995
1516	23	8	295	3.085436873533013e+34	-67.42046822391991	-66.31178514011691	-80.52326950509814	-79.41458642129514	3.085436873533013e+34	194.4112774032265	-5.966432813397145
1517	23	9	295	9.932984185967248e+35	-70.1465369305248	-69.27271230500918	-83.76016383546903	-82.8863392099534	9.932984185967248e+35	192.46357647911728	-6.179094451619296
1518	23	10	295	2.68609957881219e+37	-72.99474915402352	-72.23363946990145	-86.94484829558895	-86.18373861146688	2.68609957881219e+37	190.51587555500808	-6.391756089841445
1519	23	11	295	6.131787629455385e+38	-75.7606264416753	-75.19456663479373	-89.87777966790391	-89.31171986102234	6.131787629455385e+38	188.56817463089888	-6.604417728063597
1520	23	12	295	1.1844082776909474e+40	-78.43093631479468	-78.155493799686	-92.54808954102327	-92.27264702591461	1.1844082776909474e+40	186.62047370678965	-6.817079366285746
1521	23	13	295	1.935820549893975e+41	-81.07107531028068	-81.11642096457827	-95.02117445184611	-95.0665201061437	1.935820549893975e+41	184.67277278268045	-7.029741004507897
1522	23	14	295	2.6708616311925034e+42	-83.72088543167219	-84.07734812947052	-97.33451233661641	-97.69097503441475	2.6708616311925034e+42	182.72507185857125	-7.242402642730047
1523	23	15	295	3.0954013567157715e+43	-86.33362545297008	-87.03827529436279	-99.43642673414831	-100.14107657554102	3.0954013567157715e+43	180.77737093446203	-7.455064280952197
1524	23	16	295	2.9895188901018913e+44	-88.99026768736078	-89.99920245925507	-101.39992178797907	-102.40885655987336	2.9895188901018913e+44	178.82967001035283	-7.667725919174348
1525	23	17	295	2.3777421121896257e+45	-91.71271785970332	-92.96012962414734	-103.2350687653207	-104.48248052976473	2.3777421121896257e+45	176.88196908624363	-7.880387557396498
1526	23	18	295	1.5309387789641415e+46	-94.55612794178005	-95.92105678903961	-104.97986655872933	-106.34479540598889	1.5309387789641415e+46	174.9342681621344	-8.093049195618647
1527	23	19	295	7.781952155324316e+46	-97.1449874673492	-98.88198395393188	-106.23372501756613	-107.97072150414881	7.781952155324316e+46	172.9865672380252	-8.305710833840799
1528	23	20	295	3.00630390559678e+47	-100.26416393199432	-101.84291111882413	-107.74346356977715	-109.32221075660696	3.00630390559678e+47	171.038866313916	-8.51837247206295
1529	23	21	295	8.295626114313733e+47	-102.77428757823368	-104.80383828371642	-108.3076770669612	-110.33722777244394	8.295626114313733e+47	169.0911653898068	-8.7310341102851
1530	24	7	295	1.8573264775036945e+34	-67.43251656243609	-66.15253665090819	-80.1870111493461	-78.9070312378182	1.8573264775036945e+34	197.04403519192329	-5.070491348556537
1531	24	8	295	7.62362478601744e+35	-70.22204448303296	-69.11346381580046	-83.73031087231935	-82.62173020508685	7.62362478601744e+35	195.0963342678141	-5.2831529867786875
1532	24	9	295	2.617901582368736e+37	-71.89591945041815	-72.07439098069273	-85.9795499846081	-86.15802151488268	2.617901582368736e+37	193.14863334370486	-5.495814625000838
1533	24	10	295	7.58505795954936e+38	-74.49301258093436	-75.035318145585	-88.98210822323249	-89.52441378788312	7.58505795954936e+38	191.20093241959566	-5.7084762632229875
1534	24	11	295	1.8646983359099316e+40	-77.15623301908325	-77.99624531047728	-91.88649071819826	-92.72650300959229	1.8646983359099316e+40	189.25323149548646	-5.921137901445139
1535	24	12	295	3.9019798157916615e+41	-79.9031731057153	-80.95717247536955	-94.71347351250384	-95.76747288215809	3.9019798157916615e+41	187.30553057137723	-6.133799539667288
1536	24	13	295	6.957244102352621e+42	-82.26349514886857	-83.9180996402618	-96.99375284798359	-98.64835733937682	6.957244102352621e+42	185.35782964726803	-6.346461177889439
1537	24	14	295	1.0558840263429706e+44	-84.2774407734545	-86.87902680515406	-98.76653641575263	-101.36812244745218	1.0558840263429706e+44	183.41012872315883	-6.559122816111589
1538	24	15	295	1.3596880786441957e+45	-87.71869357236673	-89.83995397004634	-101.80232410655668	-103.92358450423629	1.3596880786441957e+45	181.4624277990496	-6.771784454333739
1539	24	16	295	1.4773253346616548e+46	-92.07097052086955	-92.8008811349386	-105.57923691015594	-106.309147524225	1.4773253346616548e+46	179.5147268749404	-6.98444609255589
1540	24	17	295	1.342862481799314e+47	-94.82455071756571	-95.76180829983088	-107.57904530447573	-108.51630288674089	1.342862481799314e+47	177.5670259508312	-7.19710773077804
1541	24	18	295	1.0087217942071092e+48	-97.51340647141177	-98.72273546472316	-109.32343944948093	-110.53276844279232	1.0087217942071092e+48	175.61932502672198	-7.40976936900019
1542	24	19	295	6.152949953385272e+48	-100.21738786719658	-101.68366262961541	-110.87474133532736	-112.34101609774619	6.152949953385272e+48	173.67162410261278	-7.622431007222341
1543	24	20	295	2.971239912974159e+49	-103.29942704430495	-104.64458979450768	-112.57048615131583	-113.91564890151857	2.971239912974159e+49	171.72392317850358	-7.835092645444491
1544	24	21	295	1.0931826893514094e+50	-106.3289801169202	-107.60551695939996	-113.94181114732756	-115.21834798980731	1.0931826893514094e+50	169.77622225439438	-8.047754283666642
1545	25	8	295	1.875870415688434e+37	-73.72652229639961	-71.93079234408663	-87.62045116649799	-85.824721214185	1.875870415688434e+37	194.86213122396333	-4.433772851709386
1546	25	9	295	6.844213919363271e+38	-76.79695729344445	-74.8917195089789	-91.32687493026283	-89.42163714579728	6.844213919363271e+38	192.9144302998541	-4.646434489931536
1547	25	10	295	2.1152314098918586e+40	-79.18791153688858	-77.85264667387116	-94.1878328029527	-92.85256793993528	2.1152314098918586e+40	190.9667293757449	-4.859096128153686
1548	25	11	295	5.571482744370008e+41	-82.04560095344051	-80.81357383876345	-97.35567714780846	-96.1236500331314	5.571482744370008e+41	189.0190284516357	-5.071757766375837
1549	25	12	295	1.2555439175196208e+43	-84.65878963996688	-83.77450100365571	-100.12301651416209	-99.23872787785092	1.2555439175196208e+43	187.07132752752648	-5.284419404597987
1550	25	13	295	2.42519261719248e+44	-87.31739156565511	-86.73542816854797	-102.78161843985032	-102.19965504274317	2.42519261719248e+44	185.12362660341728	-5.497081042820137
1551	25	14	295	4.015260966125481e+45	-90.062385281949	-89.69635533344022	-105.37246147631696	-105.00643152780818	4.015260966125481e+45	183.17592567930808	-5.709742681042288
1552	25	15	295	5.687606370857476e+46	-92.70238423121953	-92.6572824983325	-107.70230549728365	-107.65720376439663	5.687606370857476e+46	181.22822475519885	-5.922404319264437
1553	25	16	295	6.866317451956567e+47	-95.31885956446419	-95.61820966322477	-109.84877720128257	-110.14812730004316	6.866317451956567e+47	179.28052383108965	-6.135065957486589
1554	25	17	295	7.021530642420394e+48	-97.93578205166826	-98.57913682811704	-111.82971092176663	-112.47306569821542	7.021530642420394e+48	177.33282290698045	-6.347727595708738
1555	25	18	295	6.027866236661256e+49	-100.48560824755556	-101.54006399300933	-113.56860690143762	-114.62306264689138	6.027866236661256e+49	175.38512198287123	-6.560389233930889
1556	25	19	295	4.289655093705581e+50	-103.21873813305479	-104.50099115790158	-115.30320795682572	-116.58546098167251	4.289655093705581e+50	173.43742105876203	-6.773050872153039
1557	25	20	295	2.4857529199239e+51	-105.85217747036583	-107.46191832279385	-116.73267448981082	-118.34241534223884	2.4857529199239e+51	171.48972013465283	-6.98571251037519
1558	25	21	295	1.1432020560675091e+52	-108.53454865705035	-110.42284548768613	-117.97996115120601	-119.8682579818418	1.1432020560675091e+52	169.54201921054363	-7.19837414859734
1559	25	22	295	4.014899109964832e+52	-112.1421804388914	-113.38377265257839	-119.88284484080864	-121.12443705449563	4.014899109964832e+52	167.5943182864344	-7.4110357868194905
1560	25	23	295	1.011538423383439e+53	-114.37423206542425	-116.34469981747067	-120.07801454008045	-122.04848229212686	1.011538423383439e+53	165.6466173623252	-7.62369742504164
1561	26	8	295	4.589140179025379e+38	-76.89500013017927	-74.76027256524394	-91.15665378040296	-89.02192621546763	4.589140179025379e+38	193.65319672308237	-3.403762005883867
1562	26	9	295	1.7728649274843033e+40	-78.94534989971729	-77.7211997301362	-93.90015073050093	-92.67600056091985	1.7728649274843033e+40	191.70549579897315	-3.616423644106017
1563	26	10	295	5.821553579140628e+41	-82.04732026687046	-80.68212689502847	-97.53274934871627	-96.16755597687428	5.821553579140628e+41	189.75779487486395	-3.8290852823281676
1564	26	11	295	1.63561289341312e+43	-84.90370854797675	-83.64305405992076	-100.76383107926397	-99.50317659120799	1.63561289341312e+43	187.81009395075475	-4.0417469205503185
1565	26	12	295	3.949161254278006e+44	-87.67282504450577	-86.60398122481303	-103.75609112710721	-102.68724730741445	3.949161254278006e+44	185.86239302664552	-4.254408558772468
1566	26	13	295	8.214930240480889e+45	-90.43957376572085	-89.5649083897053	-106.596947820476	-105.72228244446045	8.214930240480889e+45	183.91469210253632	-4.4670701969946185
1567	26	14	295	1.4734436298061154e+47	-93.08989116383017	-92.52583555459755	-109.1731572464316	-108.60910163719899	1.4734436298061154e+47	181.96699117842712	-4.679731835216769
1568	26	15	295	2.276867937787125e+48	-95.77252455194824	-95.48676271948982	-111.63264708323547	-111.34688525077704	2.276867937787125e+48	180.0192902543179	-4.8923934734389185
1569	26	16	295	3.0236037344016404e+49	-98.45309799028055	-98.4476898843821	-113.93852707212636	-113.93311896622791	3.0236037344016404e+49	178.0715893302087	-5.10505511166107
1570	26	17	295	3.4355025933456333e+50	-101.18241173931862	-101.40861704927437	-116.13721257010226	-116.36341788005801	3.4355025933456333e+50	176.1238884060995	-5.317716749883219
1571	26	18	295	3.3179864955211126e+51	-103.90255398618586	-104.36954421416664	-118.16420763640956	-118.63119786439033	3.3179864955211126e+51	174.17618748199027	-5.53037838810537
1572	26	19	295	2.698518061199386e+52	-106.61540035955156	-107.3304713790589	-120.01205657228866	-120.727127591796	2.698518061199386e+52	172.22848655788107	-5.74304002632752
1573	26	20	295	1.8243480740271843e+53	-109.45064880988127	-110.29139854395116	-121.79748289811968	-122.63823263218958	1.8243480740271843e+53	170.28078563377187	-5.955701664549671
1574	26	21	295	1.0068249917330577e+54	-112.41541086630231	-113.25232570884344	-123.50948198604536	-124.34639682858649	1.0068249917330577e+54	168.33308470966267	-6.168363302771821
1575	26	22	295	4.4199325282712186e+54	-115.48325042258097	-116.21325287373571	-125.0957170013998	-125.82571945255455	4.4199325282712186e+54	166.38538378555344	-6.381024940993972
1576	26	23	295	1.4847800517201609e+55	-118.81813410381622	-119.17418003862798	-126.6814008278258	-127.03744676263756	1.4847800517201609e+55	164.43768286144424	-6.593686579216121
1577	26	24	295	3.5849777627652266e+55	-121.84043340475493	-122.13510720352023	-127.62425858708467	-127.91893238584997	3.5849777627652266e+55	162.48998193733505	-6.806348217438272
1578	26	25	295	5.539757857444624e+55	-126.1377442890053	-125.0960343684125	-129.39584082702677	-128.354130906434	5.539757857444624e+55	160.54228101322582	-7.019009855660422
1579	27	8	295	1.1142176501628017e+40	-78.30571699598443	-77.59850468228758	-92.91876853304602	-92.21155621934918	1.1142176501628017e+40	191.4106611921664	-2.1780171648116182
1580	27	9	295	4.543551492515668e+41	-81.20328219480785	-80.55943184717985	-96.56354813369965	-95.91969778607165	4.543551492515668e+41	189.46296026805717	-2.3906788030337682
1581	27	10	295	1.579727900164004e+43	-84.08555732265259	-83.52035901207212	-100.03360992644652	-99.46841161586605	1.579727900164004e+43	187.51525934394797	-2.6033404412559187
1582	27	11	295	4.71577258865911e+44	-87.08213561994569	-86.4812861769644	-103.46550629499747	-102.86465685201617	4.71577258865911e+44	185.56755841983878	-2.816002079478069
1583	27	12	295	1.2145234912975475e+46	-89.9410087107825	-89.44221334185667	-106.61206145828605	-106.11326608936022	1.2145234912975475e+46	183.61985749572955	-3.028663717700219
